report_id	facility_id	jurisdiction_facility_id	facility_name	registered_business_name	primary_anzsic_class_code	primary_anzsic_class_name	substance_id	substance_name	air_total_emission_kg	suburb	postcode	latitude	longitude
489252	525748	4165	Hydromet - Laverton	HYDROMET CORPORATION PTY LIMITED	2133	Copper  Silver  Lead and Zinc Smelting and Refining	20	Carbon monoxide	20776.8	Laverton North	3026	-37.821238	144.822103
489252	525748	4165	Hydromet - Laverton	HYDROMET CORPORATION PTY LIMITED	2133	Copper  Silver  Lead and Zinc Smelting and Refining	69	Oxides of Nitrogen	25427.2	Laverton North	3026	-37.821238	144.822103
489252	525748	4165	Hydromet - Laverton	HYDROMET CORPORATION PTY LIMITED	2133	Copper  Silver  Lead and Zinc Smelting and Refining	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	206.5	Laverton North	3026	-37.821238	144.822103
489252	525748	4165	Hydromet - Laverton	HYDROMET CORPORATION PTY LIMITED	2133	Copper  Silver  Lead and Zinc Smelting and Refining	70	Particulate Matter ¡Ü10.0 ?m (PM10)	352.1	Laverton North	3026	-37.821238	144.822103
489252	525748	4165	Hydromet - Laverton	HYDROMET CORPORATION PTY LIMITED	2133	Copper  Silver  Lead and Zinc Smelting and Refining	77	Sulfur dioxide	44150.9	Laverton North	3026	-37.821238	144.822103
489252	525748	4165	Hydromet - Laverton	HYDROMET CORPORATION PTY LIMITED	2133	Copper  Silver  Lead and Zinc Smelting and Refining	85	Total Volatile Organic Compounds	6639.2	Laverton North	3026	-37.821238	144.822103
490504	529826	4772	Caltex Alexandra Depot	I & M SIMPSON & SON PTY LTD	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	917.6791684	Alexandra	3714	-37.188035	145.70561
496792	532638	7630	Peechelba Beef	ICM AGRIBUSINESS PTY LTD	143	Beef Cattle Feedlots (Specialised)	70	Particulate Matter ¡Ü10.0 ?m (PM10)	159143.4	Peechelba	3678	-36.164134	146.215055
496910	536524	29033	Douglas Mineral Sands Mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	20	Carbon monoxide	6392	Douglas	3401	-37.033347	141.732203
496910	536524	29033	Douglas Mineral Sands Mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	69	Oxides of Nitrogen	12765	Douglas	3401	-37.033347	141.732203
496910	536524	29033	Douglas Mineral Sands Mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	1139	Douglas	3401	-37.033347	141.732203
496910	536524	29033	Douglas Mineral Sands Mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	70	Particulate Matter ¡Ü10.0 ?m (PM10)	788596	Douglas	3401	-37.033347	141.732203
496910	536524	29033	Douglas Mineral Sands Mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	77	Sulfur dioxide	7.32	Douglas	3401	-37.033347	141.732203
496910	536524	29033	Douglas Mineral Sands Mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	85	Total Volatile Organic Compounds	1471	Douglas	3401	-37.033347	141.732203
496820	536520	29032	Hamilton Mineral Separation Plant	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	20	Carbon monoxide	12188	Hamilton	3300	-37.779696	141.97797
496820	536520	29032	Hamilton Mineral Separation Plant	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	69	Oxides of Nitrogen	20614	Hamilton	3300	-37.779696	141.97797
496820	536520	29032	Hamilton Mineral Separation Plant	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	1565	Hamilton	3300	-37.779696	141.97797
496820	536520	29032	Hamilton Mineral Separation Plant	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	70	Particulate Matter ¡Ü10.0 ?m (PM10)	38687	Hamilton	3300	-37.779696	141.97797
496820	536520	29032	Hamilton Mineral Separation Plant	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	77	Sulfur dioxide	112.08	Hamilton	3300	-37.779696	141.97797
496820	536520	29032	Hamilton Mineral Separation Plant	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	85	Total Volatile Organic Compounds	1695	Hamilton	3300	-37.779696	141.97797
496908	588366	30534	WRP mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	20	Carbon monoxide	26320	Ouyen	3490	-35.1838	142.489
496908	588366	30534	WRP mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	69	Oxides of Nitrogen	70187	Ouyen	3490	-35.1838	142.489
496908	588366	30534	WRP mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	5122	Ouyen	3490	-35.1838	142.489
496908	588366	30534	WRP mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	70	Particulate Matter ¡Ü10.0 ?m (PM10)	3714765	Ouyen	3490	-35.1838	142.489
496908	588366	30534	WRP mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	77	Sulfur dioxide	45.3	Ouyen	3490	-35.1838	142.489
496908	588366	30534	WRP mine	ILUKA RESOURCES LIMITED	805	Mineral Sand Mining	85	Total Volatile Organic Compounds	6067	Ouyen	3490	-35.1838	142.489
496884	532694	7639	Pittong	IMERYS MINERALS AUSTRALIA PTY LTD	990	Other Non-Metallic Mineral Mining and Quarrying	20	Carbon monoxide	2417	Linton	3360	-37.683723	149.564213
496884	532694	7639	Pittong	IMERYS MINERALS AUSTRALIA PTY LTD	990	Other Non-Metallic Mineral Mining and Quarrying	69	Oxides of Nitrogen	6025	Linton	3360	-37.683723	149.564213
496884	532694	7639	Pittong	IMERYS MINERALS AUSTRALIA PTY LTD	990	Other Non-Metallic Mineral Mining and Quarrying	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	304	Linton	3360	-37.683723	149.564213
496884	532694	7639	Pittong	IMERYS MINERALS AUSTRALIA PTY LTD	990	Other Non-Metallic Mineral Mining and Quarrying	70	Particulate Matter ¡Ü10.0 ?m (PM10)	1128	Linton	3360	-37.683723	149.564213
496884	532694	7639	Pittong	IMERYS MINERALS AUSTRALIA PTY LTD	990	Other Non-Metallic Mineral Mining and Quarrying	77	Sulfur dioxide	912	Linton	3360	-37.683723	149.564213
496884	532694	7639	Pittong	IMERYS MINERALS AUSTRALIA PTY LTD	990	Other Non-Metallic Mineral Mining and Quarrying	85	Total Volatile Organic Compounds	1440	Linton	3360	-37.683723	149.564213
496512	526512	4232	Geelong	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	20	Carbon monoxide	3478	North Shore	3214	-38.097754	144.374918
496512	526512	4232	Geelong	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	69	Oxides of Nitrogen	4138.2	North Shore	3214	-38.097754	144.374918
496512	526512	4232	Geelong	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	304	North Shore	3214	-38.097754	144.374918
496512	526512	4232	Geelong	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	41770	North Shore	3214	-38.097754	144.374918
496512	526512	4232	Geelong	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	77	Sulfur dioxide	12800	North Shore	3214	-38.097754	144.374918
496512	526512	4232	Geelong	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	85	Total Volatile Organic Compounds	226.66	North Shore	3214	-38.097754	144.374918
496510	525784	4167	Portland	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	20	Carbon monoxide	2520	Portland	3305	-38.358635	141.493548
496510	525784	4167	Portland	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	69	Oxides of Nitrogen	5370	Portland	3305	-38.358635	141.493548
496510	525784	4167	Portland	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	436	Portland	3305	-38.358635	141.493548
496510	525784	4167	Portland	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	20110	Portland	3305	-38.358635	141.493548
496510	525784	4167	Portland	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	77	Sulfur dioxide	3752.39	Portland	3305	-38.358635	141.493548
496510	525784	4167	Portland	INCITEC PIVOT LIMITED	1831	Fertiliser Manufacturing	85	Total Volatile Organic Compounds	596.2	Portland	3305	-38.358635	141.493548
490906	531010	6647	INDOC PTY LTD	INDOC PTY LTD	1916	Paint and Coatings Manufacturing	85	Total Volatile Organic Compounds	2252	Dandenong	3175	-38.030746	145.205798
494502	569466	29250	Campbellfield	INDUSTRIAL GALVANIZERS CORPORATION PTY LTD	2293	Metal Coating and Finishing	20	Carbon monoxide	2676	Campbellfield	3061	-37.655728	144.9652
494502	569466	29250	Campbellfield	INDUSTRIAL GALVANIZERS CORPORATION PTY LTD	2293	Metal Coating and Finishing	69	Oxides of Nitrogen	3548.9	Campbellfield	3061	-37.655728	144.9652
494502	569466	29250	Campbellfield	INDUSTRIAL GALVANIZERS CORPORATION PTY LTD	2293	Metal Coating and Finishing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	151	Campbellfield	3061	-37.655728	144.9652
494502	569466	29250	Campbellfield	INDUSTRIAL GALVANIZERS CORPORATION PTY LTD	2293	Metal Coating and Finishing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	551.9	Campbellfield	3061	-37.655728	144.9652
494502	569466	29250	Campbellfield	INDUSTRIAL GALVANIZERS CORPORATION PTY LTD	2293	Metal Coating and Finishing	77	Sulfur dioxide	21.927	Campbellfield	3061	-37.655728	144.9652
494502	569466	29250	Campbellfield	INDUSTRIAL GALVANIZERS CORPORATION PTY LTD	2293	Metal Coating and Finishing	85	Total Volatile Organic Compounds	240.7	Campbellfield	3061	-37.655728	144.9652
493136	533856	16665	Clyde Feedmill	INGHAMS ENTERPRISES PTY LIMITED	1192	Prepared Animal and Bird Feed Manufacturing	20	Carbon monoxide	1792.3779	Clyde	3978	-38.13522	145.342191
493136	533856	16665	Clyde Feedmill	INGHAMS ENTERPRISES PTY LIMITED	1192	Prepared Animal and Bird Feed Manufacturing	69	Oxides of Nitrogen	2135.512	Clyde	3978	-38.13522	145.342191
493136	533856	16665	Clyde Feedmill	INGHAMS ENTERPRISES PTY LIMITED	1192	Prepared Animal and Bird Feed Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	157.806	Clyde	3978	-38.13522	145.342191
493136	533856	16665	Clyde Feedmill	INGHAMS ENTERPRISES PTY LIMITED	1192	Prepared Animal and Bird Feed Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	25412.024	Clyde	3978	-38.13522	145.342191
493136	533856	16665	Clyde Feedmill	INGHAMS ENTERPRISES PTY LIMITED	1192	Prepared Animal and Bird Feed Manufacturing	77	Sulfur dioxide	24.538	Clyde	3978	-38.13522	145.342191
493136	533856	16665	Clyde Feedmill	INGHAMS ENTERPRISES PTY LIMITED	1192	Prepared Animal and Bird Feed Manufacturing	85	Total Volatile Organic Compounds	117.631	Clyde	3978	-38.13522	145.342191
493134	528104	4530	Somerville Processing Plant	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	20	Carbon monoxide	3502.842	Somerville	3912	-38.208564	145.182917
493134	528104	4530	Somerville Processing Plant	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	69	Oxides of Nitrogen	4630.43	Somerville	3912	-38.208564	145.182917
493134	528104	4530	Somerville Processing Plant	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	357.048	Somerville	3912	-38.208564	145.182917
493134	528104	4530	Somerville Processing Plant	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	378.033	Somerville	3912	-38.208564	145.182917
493134	528104	4530	Somerville Processing Plant	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	77	Sulfur dioxide	41.644	Somerville	3912	-38.208564	145.182917
493134	528104	4530	Somerville Processing Plant	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	85	Total Volatile Organic Compounds	290.774	Somerville	3912	-38.208564	145.182917
491172	536556	29068	Thomastown	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	20	Carbon monoxide	1063.921	Thomastown	3074	-37.6897	145.025806
491172	536556	29068	Thomastown	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	69	Oxides of Nitrogen	1281.368	Thomastown	3074	-37.6897	145.025806
491172	536556	29068	Thomastown	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	99.195	Thomastown	3074	-37.6897	145.025806
491172	536556	29068	Thomastown	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	99.929	Thomastown	3074	-37.6897	145.025806
491172	536556	29068	Thomastown	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	77	Sulfur dioxide	14.014	Thomastown	3074	-37.6897	145.025806
491172	536556	29068	Thomastown	INGHAMS ENTERPRISES PTY LIMITED	1112	Poultry Processing	85	Total Volatile Organic Compounds	76.097	Thomastown	3074	-37.6897	145.025806
495592	534322	19576	CCL SECURE PTY LTD	INNOVIA SECURITY PTY LTD	1611	Printing	20	Carbon monoxide	4217	Craigieburn	3064	-37.612294	144.943161
495592	534322	19576	CCL SECURE PTY LTD	INNOVIA SECURITY PTY LTD	1611	Printing	69	Oxides of Nitrogen	4950.6	Craigieburn	3064	-37.612294	144.943161
495592	534322	19576	CCL SECURE PTY LTD	INNOVIA SECURITY PTY LTD	1611	Printing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	373.2	Craigieburn	3064	-37.612294	144.943161
495592	534322	19576	CCL SECURE PTY LTD	INNOVIA SECURITY PTY LTD	1611	Printing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	373.6	Craigieburn	3064	-37.612294	144.943161
495592	534322	19576	CCL SECURE PTY LTD	INNOVIA SECURITY PTY LTD	1611	Printing	77	Sulfur dioxide	54.068	Craigieburn	3064	-37.612294	144.943161
495592	534322	19576	CCL SECURE PTY LTD	INNOVIA SECURITY PTY LTD	1611	Printing	85	Total Volatile Organic Compounds	131175	Craigieburn	3064	-37.612294	144.943161
488776	534148	17661	Loy Yang B Power Station	IPM OPERATION & MAINTENANCE LOY YANG PTY LTD	2611	Fossil Fuel Electricity Generation	20	Carbon monoxide	1861723.9	Traralgon	3844	-38.256115	146.574948
488776	534148	17661	Loy Yang B Power Station	IPM OPERATION & MAINTENANCE LOY YANG PTY LTD	2611	Fossil Fuel Electricity Generation	69	Oxides of Nitrogen	14065594	Traralgon	3844	-38.256115	146.574948
488776	534148	17661	Loy Yang B Power Station	IPM OPERATION & MAINTENANCE LOY YANG PTY LTD	2611	Fossil Fuel Electricity Generation	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	621101.59	Traralgon	3844	-38.256115	146.574948
488776	534148	17661	Loy Yang B Power Station	IPM OPERATION & MAINTENANCE LOY YANG PTY LTD	2611	Fossil Fuel Electricity Generation	70	Particulate Matter ¡Ü10.0 ?m (PM10)	1122841.4	Traralgon	3844	-38.256115	146.574948
488776	534148	17661	Loy Yang B Power Station	IPM OPERATION & MAINTENANCE LOY YANG PTY LTD	2611	Fossil Fuel Electricity Generation	77	Sulfur dioxide	22794284.12	Traralgon	3844	-38.256115	146.574948
488776	534148	17661	Loy Yang B Power Station	IPM OPERATION & MAINTENANCE LOY YANG PTY LTD	2611	Fossil Fuel Electricity Generation	85	Total Volatile Organic Compounds	193287.75	Traralgon	3844	-38.256115	146.574948
492890	534560	19819	ITW Buildex	ITW AUSTRALIA PTY LTD	2292	Nut  Bolt  Screw and Rivet Manufacturing	20	Carbon monoxide	1906.628171	Moorabbin	3189	-37.937182	145.062181
492890	534560	19819	ITW Buildex	ITW AUSTRALIA PTY LTD	2292	Nut  Bolt  Screw and Rivet Manufacturing	69	Oxides of Nitrogen	1489.139246	Moorabbin	3189	-37.937182	145.062181
492890	534560	19819	ITW Buildex	ITW AUSTRALIA PTY LTD	2292	Nut  Bolt  Screw and Rivet Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	142.5379752	Moorabbin	3189	-37.937182	145.062181
492890	534560	19819	ITW Buildex	ITW AUSTRALIA PTY LTD	2292	Nut  Bolt  Screw and Rivet Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	142.5379752	Moorabbin	3189	-37.937182	145.062181
492890	534560	19819	ITW Buildex	ITW AUSTRALIA PTY LTD	2292	Nut  Bolt  Screw and Rivet Manufacturing	77	Sulfur dioxide	21.2524121	Moorabbin	3189	-37.937182	145.062181
492890	534560	19819	ITW Buildex	ITW AUSTRALIA PTY LTD	2292	Nut  Bolt  Screw and Rivet Manufacturing	85	Total Volatile Organic Compounds	5665.940655	Moorabbin	3189	-37.937182	145.062181
495866	524258	4026	Iveco trucks	IVECO TRUCKS AUSTRALIA LTD	2311	Motor Vehicle Manufacturing	20	Carbon monoxide	3547	Dandenong	3175	-37.999328	145.231371
495866	524258	4026	Iveco trucks	IVECO TRUCKS AUSTRALIA LTD	2311	Motor Vehicle Manufacturing	69	Oxides of Nitrogen	866	Dandenong	3175	-37.999328	145.231371
495866	524258	4026	Iveco trucks	IVECO TRUCKS AUSTRALIA LTD	2311	Motor Vehicle Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	206	Dandenong	3175	-37.999328	145.231371
495866	524258	4026	Iveco trucks	IVECO TRUCKS AUSTRALIA LTD	2311	Motor Vehicle Manufacturing	85	Total Volatile Organic Compounds	12857	Dandenong	3175	-37.999328	145.231371
491156	613338	30600	IXOM Deer Park	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	20	Carbon monoxide	1347.267	Deer Park	3023	-37.778018	144.775687
491156	613338	30600	IXOM Deer Park	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	69	Oxides of Nitrogen	3206.972	Deer Park	3023	-37.778018	144.775687
491156	613338	30600	IXOM Deer Park	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	16.5506	Deer Park	3023	-37.778018	144.775687
491156	613338	30600	IXOM Deer Park	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	130.267	Deer Park	3023	-37.778018	144.775687
491156	613338	30600	IXOM Deer Park	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	77	Sulfur dioxide	7.0396	Deer Park	3023	-37.778018	144.775687
491156	613338	30600	IXOM Deer Park	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	85	Total Volatile Organic Compounds	451.766	Deer Park	3023	-37.778018	144.775687
489760	533524	15095	"Ixom - Chemicals, Chloralkali"	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	20	Carbon monoxide	4115.179512	Laverton North	3026	-37.825773	144.77539
489760	533524	15095	"Ixom - Chemicals, Chloralkali"	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	69	Oxides of Nitrogen	5440.873034	Laverton North	3026	-37.825773	144.77539
489760	533524	15095	"Ixom - Chemicals, Chloralkali"	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	371.9157799	Laverton North	3026	-37.825773	144.77539
489760	533524	15095	"Ixom - Chemicals, Chloralkali"	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	372.7937799	Laverton North	3026	-37.825773	144.77539
489760	533524	15095	"Ixom - Chemicals, Chloralkali"	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	77	Sulfur dioxide	49.05641298	Laverton North	3026	-37.825773	144.77539
489760	533524	15095	"Ixom - Chemicals, Chloralkali"	IXOM OPERATIONS PTY LTD	1813	Basic Inorganic Chemical Manufacturing	85	Total Volatile Organic Compounds	322.4577365	Laverton North	3026	-37.825773	144.77539
496926	536552	29067	J & P FLEXOGRAPHICS PTY LTD	J & P FLEXOGRAPHICS PTY LTD	1611	Printing	85	Total Volatile Organic Compounds	46317	Bayswater	3153	-37.836715	145.273727
495708	524768	4065	Brooklyn	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	20	Carbon monoxide	12744.58696	Brooklyn	3012	-37.812753	144.850751
495708	524768	4065	Brooklyn	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	69	Oxides of Nitrogen	15899.70794	Brooklyn	3012	-37.812753	144.850751
495708	524768	4065	Brooklyn	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	960.1337998	Brooklyn	3012	-37.812753	144.850751
495708	524768	4065	Brooklyn	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	961.3016998	Brooklyn	3012	-37.812753	144.850751
495708	524768	4065	Brooklyn	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	77	Sulfur dioxide	139.523547	Brooklyn	3012	-37.812753	144.850751
495708	524768	4065	Brooklyn	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	85	Total Volatile Organic Compounds	978.7585445	Brooklyn	3012	-37.812753	144.850751
495118	526124	4202	Cobram	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	20	Carbon monoxide	842.6343625	Cobram	3644	-35.908211	145.622744
495118	526124	4202	Cobram	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	69	Oxides of Nitrogen	3360.236756	Cobram	3644	-35.908211	145.622744
495118	526124	4202	Cobram	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	3135.948866	Cobram	3644	-35.908211	145.622744
495118	526124	4202	Cobram	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	5561.066313	Cobram	3644	-35.908211	145.622744
495118	526124	4202	Cobram	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	77	Sulfur dioxide	157.2396865	Cobram	3644	-35.908211	145.622744
495118	526124	4202	Cobram	JBS AUSTRALIA PTY LIMITED	1111	Meat Processing	85	Total Volatile Organic Compounds	145.0791488	Cobram	3644	-35.908211	145.622744
493344	534702	19872	Bairnsdale Meter Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	85	Total Volatile Organic Compounds	425.703	Bairnsdale	3875	-37.84296	147.565507
493348	625792	30637	East Gippsland Orbost Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	20	Carbon monoxide	4880.216	Newmerella	3886	-38.028977	148.768612
493348	625792	30637	East Gippsland Orbost Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	69	Oxides of Nitrogen	16084.773	Newmerella	3886	-38.028977	148.768612
493348	625792	30637	East Gippsland Orbost Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	706.042	Newmerella	3886	-38.028977	148.768612
493348	625792	30637	East Gippsland Orbost Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	70	Particulate Matter ¡Ü10.0 ?m (PM10)	732.175	Newmerella	3886	-38.028977	148.768612
493348	625792	30637	East Gippsland Orbost Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	77	Sulfur dioxide	69.771	Newmerella	3886	-38.028977	148.768612
493348	625792	30637	East Gippsland Orbost Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	85	Total Volatile Organic Compounds	4252.132	Newmerella	3886	-38.028977	148.768612
493210	534546	19817	Longford Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	20	Carbon monoxide	10713.69	Longford	3851	-38.203136	147.15912
493210	534546	19817	Longford Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	69	Oxides of Nitrogen	66373.2	Longford	3851	-38.203136	147.15912
493210	534546	19817	Longford Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	4179.366	Longford	3851	-38.203136	147.15912
493210	534546	19817	Longford Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	70	Particulate Matter ¡Ü10.0 ?m (PM10)	4331.352	Longford	3851	-38.203136	147.15912
493210	534546	19817	Longford Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	77	Sulfur dioxide	390.3254	Longford	3851	-38.203136	147.15912
493210	534546	19817	Longford Compressor Station	JEMENA EASTERN GAS PIPELINE (1) PTY LTD	2700	Gas Supply	85	Total Volatile Organic Compounds	13258.148	Longford	3851	-38.203136	147.15912
496960	533964	16678	Koo Wee Rup Depot	JOHN DUFF & CO. PROPRIETARY LIMITED	3321	Petroleum Product Wholesaling	85	Total Volatile Organic Compounds	1326.56	Koo Wee Rup	3981	-38.204778	145.487941
489118	558560	24810	Jotun Australia	JOTUN AUSTRALIA PTY LTD	1916	Paint and Coatings Manufacturing	85	Total Volatile Organic Compounds	20839	Brooklyn	3012	-37.823838	144.860097
496594	616114	30606	Kingfield Galvanizing Somerton	KINGFIELD GALVANIZING PTY LTD	2293	Metal Coating and Finishing	20	Carbon monoxide	2148	Somerton	3061	-37.629366	144.953541
496594	616114	30606	Kingfield Galvanizing Somerton	KINGFIELD GALVANIZING PTY LTD	2293	Metal Coating and Finishing	69	Oxides of Nitrogen	2154	Somerton	3061	-37.629366	144.953541
496594	616114	30606	Kingfield Galvanizing Somerton	KINGFIELD GALVANIZING PTY LTD	2293	Metal Coating and Finishing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	111	Somerton	3061	-37.629366	144.953541
496594	616114	30606	Kingfield Galvanizing Somerton	KINGFIELD GALVANIZING PTY LTD	2293	Metal Coating and Finishing	70	Particulate Matter ¡Ü10.0 ?m (PM10)	174	Somerton	3061	-37.629366	144.953541
496594	616114	30606	Kingfield Galvanizing Somerton	KINGFIELD GALVANIZING PTY LTD	2293	Metal Coating and Finishing	77	Sulfur dioxide	16.5	Somerton	3061	-37.629366	144.953541
496594	616114	30606	Kingfield Galvanizing Somerton	KINGFIELD GALVANIZING PTY LTD	2293	Metal Coating and Finishing	85	Total Volatile Organic Compounds	199	Somerton	3061	-37.629366	144.953541
491854	575688	29445	KNAUF PLASTERBOARD PTY LIMITED	KNAUF PLASTERBOARD PTY LIMITED	2032	Plaster Product Manufacturing	20	Carbon monoxide	106804.596	Altona	3018	-37.859	144.799
491854	575688	29445	KNAUF PLASTERBOARD PTY LIMITED	KNAUF PLASTERBOARD PTY LIMITED	2032	Plaster Product Manufacturing	69	Oxides of Nitrogen	22186.142	Altona	3018	-37.859	144.799
491854	575688	29445	KNAUF PLASTERBOARD PTY LIMITED	KNAUF PLASTERBOARD PTY LIMITED	2032	Plaster Product Manufacturing	92	Particulate Matter ¡Ü2.5 ?m (PM2.5)	1567.5	Altona	3018	-37.859	144.799
